web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,description,store_name,store_rating,store_location,image_1-src,image_2-src,image_3-src,image_4-src,image_5-src
"1661444758-983","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=5&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DaySamsung Galaxy S21 FE 5G 8/256GB - Grs resmi SeinRp8.349.000CashbackJakarta TimurPluto sellular5.0Terjual 250+","https://www.tokopedia.com/pluto-olhp/samsung-galaxy-s21-fe-5g-8-256gb-grs-resmi-sein-lavender?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy S21 FE 5G 8/256GB - Grs resmi Sein - Lavender","5","(219 rating)","Rp8.349.000","Terjual 250+","Baru","500 g","Android OS","null","Pluto sellular","5.0","Jakarta Timur","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/11/cc9f6edd-bb36-408f-8d30-c4af8a653898.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/11/cc9f6edd-bb36-408f-8d30-c4af8a653898.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/11/cc9f6edd-bb36-408f-8d30-c4af8a653898.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/11/cc9f6edd-bb36-408f-8d30-c4af8a653898.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/11/cc9f6edd-bb36-408f-8d30-c4af8a653898.jpg.webp?ect=4g"
"1661450914-1058","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=4&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Lagi TrendingSamsung A13 6/128 RAM 6GB Internal 128GB Garansi Resmi SEINRp2.530.000CashbackJakarta UtaraVote VIP5.0Terjual 250+","https://www.tokopedia.com/votevip/samsung-a13-6-128-ram-6gb-internal-128gb-garansi-resmi-sein-black?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D11375215","Samsung A13 6/128 RAM 6GB Internal 128GB Garansi Resmi SEIN - Black","5","(66 rating)","Rp2.530.000","Terjual 250+","Baru","500 g","Android OS","null","Vote VIP","5.0","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/db130d05-a040-4f95-abc4-79307feab1b1.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/db130d05-a040-4f95-abc4-79307feab1b1.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/db130d05-a040-4f95-abc4-79307feab1b1.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/db130d05-a040-4f95-abc4-79307feab1b1.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/db130d05-a040-4f95-abc4-79307feab1b1.jpg.webp?ect=4g"
"1661437279-463","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=14&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget Day(GRATIS ONGKIR) Xiaomi Redmi Note 11 (4Gb+128GB) Garansi ResmiRp2.380.000TangerangGood Merchant4.8Terjual 250+","https://www.tokopedia.com/goodmerchant/gratis-ongkir-xiaomi-redmi-note-11-4gb-128gb-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch","(GRATIS ONGKIR) Xiaomi Redmi Note 11 (4Gb+128GB) Garansi Resmi","4.8","(70 rating)","Rp2.380.000","Terjual 250+","Baru","500 g","Android OS","null","Good Merchant","4.5","Kota Tangerang","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/13/60cf6054-0d39-4d79-8bf7-fe07bb175c69.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/13/60cf6054-0d39-4d79-8bf7-fe07bb175c69.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/13/60cf6054-0d39-4d79-8bf7-fe07bb175c69.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/13/60cf6054-0d39-4d79-8bf7-fe07bb175c69.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/13/60cf6054-0d39-4d79-8bf7-fe07bb175c69.jpg.webp?ect=4g"
"1661451547-1128","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=3&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayRealme C31 (3/32) Garansi ResmiRp1.562.000CashbackJakarta Selatanmurahmeriah shop5.0Terjual 1 rb+","https://www.tokopedia.com/murahmeriah9/realme-c31-3-32-garansi-resmi-silver?extParam=ivf%3Dfalse%26src%3Dsearch","Realme C31 (3/32) Garansi Resmi - silver","5","(163 rating)","Rp1.562.000","Terjual 1 rb+","Baru","400 g","Android OS","null","murahmeriah shop","4.9","Jakarta Selatan","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/065223b1-4eef-4624-a899-fab0f8b8eb1c.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/065223b1-4eef-4624-a899-fab0f8b8eb1c.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/065223b1-4eef-4624-a899-fab0f8b8eb1c.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/065223b1-4eef-4624-a899-fab0f8b8eb1c.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/065223b1-4eef-4624-a899-fab0f8b8eb1c.jpg.webp?ect=4g"
"1661434954-231","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=18&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","WIBOPPO Reno 7 5G 8/128GB 8/256GB Garansi Resmi Not Reno 6Rp4.367.00013%Rp5.006.000Jakarta PusatOnestop Ponsel5.0Terjual 100+","https://www.tokopedia.com/onestop-ponsel/oppo-reno-7-5g-8-128gb-8-256gb-garansi-resmi-not-reno-6-non-bundling-4g-orange?extParam=ivf%3Dfalse%26src%3Dsearch","OPPO Reno 7 5G 8/128GB 8/256GB Garansi Resmi Not Reno 6 - NON BUNDLING, 4G ORANGE","5","(68 rating)","Rp4.367.000","Terjual 100+","Baru","800 g","Android OS","null","Onestop Ponsel","4.8","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/1ccf11b3-f2ea-4e09-821b-10a59eea0ca3.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/1ccf11b3-f2ea-4e09-821b-10a59eea0ca3.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/1ccf11b3-f2ea-4e09-821b-10a59eea0ca3.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/1ccf11b3-f2ea-4e09-821b-10a59eea0ca3.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/1ccf11b3-f2ea-4e09-821b-10a59eea0ca3.png.webp?ect=4g"
"1661443667-926","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=6&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","REALME C31 4/64 GB GARANSI RESMI, REALME C31 3/32 GB TRIPLE KAMERARp1.475.000CashbackTangerangangel 195.0Terjual 500+","https://www.tokopedia.com/angel19/realme-c31-4-64-gb-garansi-resmi-realme-c31-3-32-gb-triple-kamera-ram-3-32?extParam=ivf%3Dfalse%26src%3Dsearch","REALME C31 4/64 GB GARANSI RESMI, REALME C31 3/32 GB TRIPLE KAMERA - RAM 3/32","5","(96 rating)","Rp1.475.000","Terjual 500+","Baru","400 g","Android OS","null","angel 19","5.0","Kota Tangerang","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/11/49dc5b2a-71bf-4eda-a730-6b595fe60a39.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/11/49dc5b2a-71bf-4eda-a730-6b595fe60a39.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/11/49dc5b2a-71bf-4eda-a730-6b595fe60a39.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/11/49dc5b2a-71bf-4eda-a730-6b595fe60a39.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/11/49dc5b2a-71bf-4eda-a730-6b595fe60a39.jpg.webp?ect=4g"
"1661452763-1188","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=2&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Lagi Trendinginfinix hot 11s NFC 6/128 garansi resmiRp2.018.000CashbackJakarta Timurpratamaponsel5.0Terjual 1 rb+","https://www.tokopedia.com/pratamaponsel112/infinix-hot-11s-nfc-6-128-garansi-resmi-purple?extParam=ivf%3Dfalse%26src%3Dsearch","infinix hot 11s NFC 6/128 garansi resmi - purple","5","(668 rating)","Rp2.018.000","Terjual 1 rb+","Baru","500 g","Android OS","null","pratamaponsel","5.0","Jakarta Timur","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/19/2991b60c-69c5-4f1e-8039-469e0384ec52.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/19/2991b60c-69c5-4f1e-8039-469e0384ec52.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/19/2991b60c-69c5-4f1e-8039-469e0384ec52.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/19/2991b60c-69c5-4f1e-8039-469e0384ec52.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/19/2991b60c-69c5-4f1e-8039-469e0384ec52.jpg.webp?ect=4g"
"1661444889-999","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=5&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DaySamsung Galaxy A33 5G 8/256 GB - Garansi Resmi SEINRp4.679.000CashbackJakarta TimurWahana Selular5.0Terjual 100+","https://www.tokopedia.com/wahanaselular/samsung-galaxy-a33-5g-8-256-gb-garansi-resmi-sein-awesome-white?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy A33 5G 8/256 GB - Garansi Resmi SEIN - Awesome White","5","(109 rating)","Rp4.679.000","Terjual 100+","Baru","500 - 550 g","Android OS","null","Wahana Selular","5.0","Jakarta Timur","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/6/59848129-7cb2-4063-ae5f-4335c588f5eb.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/6/59848129-7cb2-4063-ae5f-4335c588f5eb.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/6/59848129-7cb2-4063-ae5f-4335c588f5eb.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/6/59848129-7cb2-4063-ae5f-4335c588f5eb.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/6/59848129-7cb2-4063-ae5f-4335c588f5eb.png.webp?ect=4g"
"1661439889-694","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=10&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayOPPO A31 RAM 4/128GB | 4230mAh battery, 18W fast charge | GARANSI RERp1.049.000CashbackBekasikualitas asuransi4.5Terjual 750+","https://www.tokopedia.com/kualitasasuransi/oppo-a31-ram-4-128gb-4230mah-battery-18w-fast-charge-garansi-re-putih-6-128?extParam=ivf%3Dfalse%26src%3Dsearch","OPPO A31 RAM 4/128GB | 4230mAh battery, 18W fast charge | GARANSI RE - Putih, 6/128","4.5","(403 rating)","Rp1.049.000","Terjual 750+","Baru","300 g","Android OS","null","kualitas asuransi","4.6","Kota Bekasi","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/1/cc960257-a800-4265-8314-3891de622233.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/1/cc960257-a800-4265-8314-3891de622233.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/1/cc960257-a800-4265-8314-3891de622233.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/1/cc960257-a800-4265-8314-3891de622233.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/1/cc960257-a800-4265-8314-3891de622233.jpg.webp?ect=4g"
"1661444644-969","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=5&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Sisa 4OPPO A16 RAM 3/32 Smartphone - Garansi ResmiRp1.675.000CashbackJakarta TimurWAHANA ACCESSORIES4.8Terjual 250+","https://www.tokopedia.com/wahanaacesories/oppo-a16-ram-3-32-smartphone-garansi-resmi-silver?extParam=ivf%3Dfalse%26src%3Dsearch","OPPO A16 RAM 3/32 Smartphone - Garansi Resmi - Silver","4.8","(182 rating)","Rp1.675.000","Terjual 250+","Baru","650 g","Android OS","null","WAHANA ACCESSORIES","4.8","Jakarta Timur","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/7/9641e2bc-6bd7-4944-809d-83cee35cb405.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/7/9641e2bc-6bd7-4944-809d-83cee35cb405.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/7/9641e2bc-6bd7-4944-809d-83cee35cb405.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/7/9641e2bc-6bd7-4944-809d-83cee35cb405.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/7/9641e2bc-6bd7-4944-809d-83cee35cb405.jpg.webp?ect=4g"
"1661452648-1174","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=2&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayXiaomi Redmi Note 11 Pro 5G 8/128 GB Garansi ResmiRp4.051.000CashbackJakarta PusatGudang-HP5.0Terjual 500+","https://www.tokopedia.com/gudang-hp/xiaomi-redmi-note-11-pro-5g-8-128-gb-garansi-resmi-abu-abu?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Redmi Note 11 Pro 5G 8/128 GB Garansi Resmi - Abu-abu","5","(319 rating)","Rp4.051.000","Terjual 500+","Baru","500 g","Android OS","null","Gudang-HP","4.9","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/1/abc473a3-a5b7-4935-8d7c-5e687ef4284b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/1/abc473a3-a5b7-4935-8d7c-5e687ef4284b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/1/abc473a3-a5b7-4935-8d7c-5e687ef4284b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/1/abc473a3-a5b7-4935-8d7c-5e687ef4284b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/1/abc473a3-a5b7-4935-8d7c-5e687ef4284b.jpg.webp?ect=4g"
"1661435055-242","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=18&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","infinix hot 12i 4/64 resmiRp1.480.000Kab. Bogorjc store185.0Terjual 250+","https://www.tokopedia.com/jcstore18/infinix-hot-12i-4-64-resmi-biru?extParam=ivf%3Dfalse%26src%3Dsearch","infinix hot 12i 4/64 resmi - Biru","5","(57 rating)","Rp1.480.000","Terjual 250+","Baru","500 g","Android OS","null","jc store18","5.0","Kab. Bogor","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/4/dd519e21-bb25-461f-9378-eb8308a6fcdf.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/4/dd519e21-bb25-461f-9378-eb8308a6fcdf.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/4/dd519e21-bb25-461f-9378-eb8308a6fcdf.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/4/dd519e21-bb25-461f-9378-eb8308a6fcdf.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/4/dd519e21-bb25-461f-9378-eb8308a6fcdf.jpg.webp?ect=4g"
"1661444709-977","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=5&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Sisa 3Hp Samsung A03 new 2022 ram 4/64 BNIB asli original 100%Rp1.570.000Jakarta Pusatsingkong dan keju5.0Terjual 750+","https://www.tokopedia.com/singkong-dan/hp-samsung-a03-new-2022-ram-4-64-bnib-asli-original-100-hitam?extParam=ivf%3Dfalse%26src%3Dsearch","Hp Samsung A03 new 2022 ram 4/64 BNIB asli original 100% - Hitam","5","(144 rating)","Rp1.570.000","Terjual 750+","Baru","300 g","Android OS","null","singkong dan keju","5.0","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/18/2b72a787-c834-4b13-80cd-dcdf2891ee6d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/18/2b72a787-c834-4b13-80cd-dcdf2891ee6d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/18/2b72a787-c834-4b13-80cd-dcdf2891ee6d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/18/2b72a787-c834-4b13-80cd-dcdf2891ee6d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/18/2b72a787-c834-4b13-80cd-dcdf2891ee6d.jpg.webp?ect=4g"
"1661442249-900","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=7&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Apple Campaign New iPhone 13 128 / 256 / 512 Starlight, Midnight, Blue, Pink, RedRp12.399.000CashbackJakarta Pusattokohapedia4.9Terjual 750+","https://www.tokopedia.com/tokohapedia/new-iphone-13-128-256-512-starlight-midnight-blue-pink-red-blue-128-gb?extParam=ivf%3Dfalse%26src%3Dsearch","New iPhone 13 128 / 256 / 512 Starlight, Midnight, Blue, Pink, Red - BLUE, 128 gb","4.9","(629 rating)","Rp12.399.000","Terjual 750+","Baru","500 g","iOS","null","tokohapedia","4.9","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/15/ef256cbb-9a84-4086-95d0-5e2a80e13cfc.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/15/ef256cbb-9a84-4086-95d0-5e2a80e13cfc.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/15/ef256cbb-9a84-4086-95d0-5e2a80e13cfc.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/15/ef256cbb-9a84-4086-95d0-5e2a80e13cfc.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/15/ef256cbb-9a84-4086-95d0-5e2a80e13cfc.jpg.webp?ect=4g"
"1661435847-326","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=16&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","infinix hot 11 play 4/64 garansi resmiRp1.525.000Jakarta UtaraED joko phone4.9Terjual 250+","https://www.tokopedia.com/ed-joko/infinix-hot-11-play-4-64-garansi-resmi-random?extParam=ivf%3Dfalse%26src%3Dsearch","infinix hot 11 play 4/64 garansi resmi - random","4.9","(73 rating)","Rp1.525.000","Terjual 250+","Baru","400 g","Android OS","null","ED joko phone","5.0","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/47443102-f808-4798-9504-21594c715912.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/47443102-f808-4798-9504-21594c715912.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/47443102-f808-4798-9504-21594c715912.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/47443102-f808-4798-9504-21594c715912.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/47443102-f808-4798-9504-21594c715912.jpg.webp?ect=4g"
"1661444354-941","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=6&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","WIBInfinix Smart 6 2/32 RAM 2GB ROM 32GB Garansi Resmi Infinix 1 TahunRp1.139.000CashbackJakarta BaratBintangTimurSelindo4.9Terjual 250+","https://www.tokopedia.com/bintangtimurselindo/infinix-smart-6-2-32-ram-2gb-rom-32gb-garansi-resmi-infinix-1-tahun-polar-black?extParam=ivf%3Dfalse%26src%3Dsearch","Infinix Smart 6 2/32 RAM 2GB ROM 32GB Garansi Resmi Infinix 1 Tahun - Polar Black","4.9","(61 rating)","Rp1.139.000","Terjual 250+","Baru","500 g","Android OS","null","BintangTimurSelindo","4.5","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/17/9ed2bd5f-4ada-4c15-bb33-47f7de176e0d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/17/9ed2bd5f-4ada-4c15-bb33-47f7de176e0d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/17/9ed2bd5f-4ada-4c15-bb33-47f7de176e0d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/17/9ed2bd5f-4ada-4c15-bb33-47f7de176e0d.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/17/9ed2bd5f-4ada-4c15-bb33-47f7de176e0d.jpg.webp?ect=4g"
"1661451250-1093","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=3&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Infinix Smart 6 3/64 New Garansi ResmiRp1.398.000CashbackTangerangDavid Premium Store4.9Terjual 1 rb+","https://www.tokopedia.com/davidpremium/infinix-smart-6-3-64-new-garansi-resmi-random?extParam=ivf%3Dfalse%26src%3Dsearch","Infinix Smart 6 3/64 New Garansi Resmi - RANDOM","4.9","(240 rating)","Rp1.398.000","Terjual 1 rb+","Baru","400 g","Android OS","Infinix Smart 6 3/64 
100% baru dan norepack,
100% Garansi resmi, dan IMEI Terdaftar","David Premium Store","4.9","Kota Tangerang","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/3/8209ffa1-8faf-4812-8a73-39aaaee6ab49.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/3/8209ffa1-8faf-4812-8a73-39aaaee6ab49.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/3/8209ffa1-8faf-4812-8a73-39aaaee6ab49.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/3/8209ffa1-8faf-4812-8a73-39aaaee6ab49.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/3/8209ffa1-8faf-4812-8a73-39aaaee6ab49.jpg.webp?ect=4g"
"1661439123-609","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=11&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayXiaomi redmi2 8GBRp358.000CashbackJakarta UtaraNuoyi4.9Terjual 1 rb+","https://www.tokopedia.com/nuoyi-1/xiaomi-redmi2-8gb-abu-abu?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi redmi2 8GB - Abu-abu","4.9","(128 rating)","Rp358.000","Terjual 1 rb+","Baru","300 g","Android OS","null","Nuoyi","4.8","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/25/3c74b7b8-9026-43c1-89c2-4ba9974c1bec.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/25/3c74b7b8-9026-43c1-89c2-4ba9974c1bec.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/25/3c74b7b8-9026-43c1-89c2-4ba9974c1bec.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/25/3c74b7b8-9026-43c1-89c2-4ba9974c1bec.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/25/3c74b7b8-9026-43c1-89c2-4ba9974c1bec.jpg.webp?ect=4g"
"1661434525-209","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=18&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Infinix Smart 6 Plus 2/32 RAM 2GB ROM 32GB GARANSI RESMIRp1.139.000CashbackBekasiPREMIUM OFFICIAL STORE5.0Terjual 70+","https://www.tokopedia.com/premiumofficial/infinix-smart-6-plus-2-32-ram-2gb-rom-32gb-garansi-resmi-purple?extParam=ivf%3Dfalse%26src%3Dsearch","Infinix Smart 6 Plus 2/32 RAM 2GB ROM 32GB GARANSI RESMI - PURPLE","5","(11 rating)","Rp1.139.000","Terjual 70+","Baru","500 g","Android OS","null","PREMIUM OFFICIAL STORE","4.9","Kota Bekasi","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/2f745cc5-a1af-4752-8fa4-45bb82b8db2b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/2f745cc5-a1af-4752-8fa4-45bb82b8db2b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/2f745cc5-a1af-4752-8fa4-45bb82b8db2b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/2f745cc5-a1af-4752-8fa4-45bb82b8db2b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/2f745cc5-a1af-4752-8fa4-45bb82b8db2b.jpg.webp?ect=4g"
